MouseID,Timepoint,Age_at_S1K,Qall,YFP+,YFP+.Ki67+,YFP-,YFP-.Ki67+,population,organ,YFP+frac,YFP+.Ki67+frac,YFP-frac,YFP-.Ki67+frac,Ki67+frac,YFP+.Ki67-,YFP-.Ki67-
BPS1-01421,4,133,287.05330990041,117.164616285882,109.353641866823,169.888693614528,101.542667447764,4EM.CD69+CD103-,SK,0.408163265306122,0.933333333333333,0.591836734693878,0.597701149425287,0.73469387755102,7.81097441905878,68.3460261667643
BPS1-01421,4,133,134.739308728764,66.3932825619996,56.6295645381761,68.3460261667643,33.1966412809998,4EM.CD69-CD103-,SK,0.492753623188406,0.852941176470588,0.507246376811594,0.485714285714286,0.666666666666667,9.76371802382347,35.1493848857645
BPS1-02237,4,74,1106.50642353916,331.537505180273,107.749689183589,774.968918358889,64.235391628678,4EM,SK,0.299625468164794,0.325,0.700374531835206,0.082887700534759,0.155430711610487,223.787815996685,710.733526730211
BPS1-02242,4,74,2929.86205556635,781.037497571401,260.3458325238,2148.82455799495,235.088401010297,4EM.CD69+,SK,0.26657824933687,0.333333333333333,0.73342175066313,0.109403254972875,0.169098143236074,520.691665047601,1913.73615698465
BPS1-02241,4,74,1496.24644059022,497.023039088791,191.560962982138,999.223401501424,129.433083096039,4EM,SK,0.332179930795848,0.385416666666667,0.667820069204152,0.129533678756477,0.214532871972318,305.462076106653,869.790318405384
BPS1-01421,4,133,1273.18883030658,451.083772700644,371.021284905292,822.105057605936,396.406951767233,4EM.CD69+,SK,0.354294478527607,0.822510822510822,0.645705521472393,0.482185273159145,0.602760736196319,80.0624877953525,425.698105838703
BPS1-01715,4,56,1265.10878323932,481.869460112812,214.343271555197,783.239323126511,87.0265914585012,4EM.CD69+,SK,0.380891719745223,0.444816053511706,0.619108280254777,0.111111111111111,0.238216560509554,267.526188557615,696.21273166801
BPS1-01715,4,56,1705.07655116841,633.360193392425,283.642224012893,1071.71635777599,141.821112006446,4EM,SK,0.371455576559546,0.447837150127227,0.628544423440454,0.132330827067669,0.249527410207939,349.717969379533,929.895245769541
BPS1-02241,4,74,680.818017085167,225.213564587108,69.8938648718613,455.604452498059,36.241263266891,4EM.CD69+CD103+,SK,0.330798479087453,0.310344827586207,0.669201520912548,0.079545454545455,0.155893536121673,155.319699715247,419.363189231168
BPS1-02237,4,74,623.70493162039,163.69664318276,43.5142975549109,460.00828843763,22.7932034811438,4EM.CD69+CD103+,SK,0.262458471760797,0.265822784810127,0.737541528239203,0.04954954954955,0.106312292358804,120.182345627849,437.215084956486
BPS1-01421,4,133,986.135520406171,333.919156414763,261.667643038469,652.216363991408,294.864284319469,4EM.CD69+CD103+,SK,0.338613861386139,0.783625730994152,0.661386138613861,0.452095808383234,0.564356435643564,72.2515133762937,357.352079671939
BPS1-02241,4,74,116.489774786435,41.4185865907326,20.7092932953663,75.0711881957028,10.3546466476831,4EM.CD69-CD103+,SK,0.355555555555556,0.5,0.644444444444444,0.137931034482759,0.266666666666667,20.7092932953663,64.7165415480197
BPS1-02237,4,74,105.677579776212,41.4421881475342,24.8653128885205,64.235391628678,12.4326564442603,4EM.CD69-CD103+,SK,0.392156862745098,0.6,0.607843137254902,0.193548387096774,0.352941176470588,16.5768752590137,51.8027351844177
BPS1-02241,4,74,349.469324359306,116.489774786435,59.5392182241781,232.979549572871,59.5392182241781,4EM.CD69-,SK,0.333333333333333,0.511111111111111,0.666666666666667,0.255555555555556,0.340740740740741,56.9505565622573,173.440331348693
BPS1-01421,4,133,1587.5805506737,644.405389572349,517.477055262644,943.175161101348,454.989259910174,4EM,SK,0.40590405904059,0.803030303030303,0.59409594095941,0.4824016563147,0.612546125461255,126.928334309705,488.185901191174
BPS1-02237,4,74,221.715706589308,97.3891421467054,45.5864069622876,124.326564442603,22.7932034811438,4EM.CD69-,SK,0.439252336448598,0.468085106382979,0.560747663551402,0.183333333333333,0.308411214953271,51.8027351844177,101.533360961459
BPS1-01715,4,56,1071.71635777599,419.016921837228,185.334407735697,652.699435938759,69.2989524576954,4EM.CD69+CD103+,SK,0.390977443609023,0.442307692307692,0.609022556390977,0.106172839506173,0.237593984962406,233.682514101531,583.400483481064
BPS1-02242,4,74,1292.01476588304,497.37711288129,174.859141247329,794.637653001749,192.345055372061,4EM.CD69-,SK,0.384962406015037,0.3515625,0.615037593984962,0.242053789731051,0.284210526315789,322.517971633961,602.292597629687
BPS1-02242,4,74,4221.87682144939,1297.84340392462,441.033611812706,2924.03341752477,421.604818340781,4EM,SK,0.307409111826967,0.339820359281437,0.692590888173033,0.144186046511628,0.204325816843074,856.80979211191,2502.42859918399
BPS1-01716,5,56,79.1034937376401,19.77587343441,13.18391562294,59.3276203032301,13.18391562294,4EM.CD69+CD103-,SK,0.25,0.666666666666667,0.75,0.222222222222222,0.333333333333333,6.59195781147001,46.1437046802901
BPS1-01716,5,56,184.57481872116,112.06328279499,46.1437046802901,72.5115359261701,19.77587343441,4EM.CD69-CD103+,SK,0.607142857142857,0.411764705882353,0.392857142857143,0.272727272727273,0.357142857142857,65.9195781147001,52.7356624917601
BPS1-01716,5,56,402.10942649967,184.57481872116,72.5115359261701,217.53460777851,26.36783124588,4EM.CD69+CD103+,SK,0.459016393442623,0.392857142857143,0.540983606557377,0.121212121212121,0.245901639344262,112.06328279499,191.16677653263
BPS1-01716,5,56,52.7356624917601,46.1437046802901,6.59195781147001,6.59195781147001,0,4EM.CD69-CD103-,SK,0.875,0.142857142857143,0.125,0,0.125,39.55174686882,6.59195781147001
BPS1-01716,5,56,718.523401450231,349.37376400791,131.8391562294,369.14963744232,65.9195781147001,4EM,SK,0.486238532110092,0.377358490566038,0.513761467889908,0.178571428571429,0.275229357798165,217.53460777851,303.23005932762
BPS1-01716,5,56,237.31048121292,158.20698747528,52.7356624917601,79.1034937376401,19.77587343441,4EM.CD69-,SK,0.666666666666667,0.333333333333333,0.333333333333333,0.25,0.305555555555555,105.47132498352,59.3276203032301
BPS1-01716,5,56,481.21292023731,204.35069215557,85.6954515491101,276.86222808174,39.55174686882,4EM.CD69+,SK,0.424657534246575,0.419354838709678,0.575342465753425,0.142857142857143,0.26027397260274,118.65524060646,237.31048121292
BPS1-01711,6,60,131.105942059632,61.3237470924086,27.4899555931487,69.7821949672235,25.3753436244449,4EM.CD69-CD103-,SK,0.467741935483871,0.448275862068966,0.532258064516129,0.363636363636364,0.403225806451613,33.8337914992599,44.4068513427786
BPS1-01711,6,60,1021.35758088391,465.214633114823,63.4383590611123,556.142947769084,46.5214633114823,4EM.CD69+CD103+,SK,0.455486542443064,0.136363636363636,0.544513457556936,0.083650190114069,0.107660455486542,401.776274053711,509.621484457602
BPS1-01711,6,60,304.504123493339,169.168957496299,50.7506872488898,135.33516599704,33.8337914992599,4EM.CD69-,SK,0.555555555555556,0.3,0.444444444444444,0.25,0.277777777777778,118.41827024741,101.50137449778
BPS1-01711,6,60,1435.82152674984,687.248889828716,103.615986466483,748.572636921125,76.1260308733347,4EM.CD69+,SK,0.478645066273932,0.150769230769231,0.521354933726068,0.101694915254237,0.125184094256259,583.632903362233,672.44660604779
BPS1-01711,6,60,414.463945865934,222.034256713893,40.1776274053711,192.429689152041,29.6045675618524,4EM.CD69+CD103-,SK,0.535714285714286,0.180952380952381,0.464285714285714,0.153846153846154,0.168367346938775,181.856629308522,162.825121590188
BPS1-01711,6,60,1740.32565024318,881.793190949461,162.825121590188,858.53245929372,101.50137449778,4EM,SK,0.506682867557716,0.184652278177458,0.493317132442284,0.118226600985222,0.151883353584447,718.968069359272,757.03108479594
BPS1-01711,6,60,173.398181433707,107.845210403891,23.2607316557412,65.552971029816,8.45844787481497,4EM.CD69-CD103+,SK,0.621951219512195,0.215686274509804,0.378048780487805,0.129032258064516,0.182926829268293,84.5844787481497,57.0945231550011
BPS1-01867,7,83,947.017104714226,417.188151856487,110.554860241969,529.828952857739,79.2657488527326,4EM.CD69-,SK,0.440528634361234,0.265,0.559471365638767,0.149606299212598,0.200440528634361,306.633291614518,450.563204005006
BPS1-01712,7,60,1058.97829423372,635.825476869108,157.860118395089,423.152817364613,37.272527954396,4EM.CD69+CD103+,SK,0.600414078674948,0.248275862068965,0.399585921325052,0.088082901554404,0.184265010351967,477.965358474019,385.880289410217
BPS1-01867,7,83,496.45390070922,187.734668335419,27.1172298706717,308.719232373801,39.6328744263663,4EM.CD69+CD103-,SK,0.378151260504202,0.144444444444444,0.621848739495798,0.128378378378378,0.134453781512605,160.617438464748,269.086357947434
BPS1-01867,7,83,385.899040467251,164.789319983312,50.0625782227785,221.109720483938,37.5469336670839,4EM.CD69-CD103-,SK,0.427027027027027,0.30379746835443,0.572972972972973,0.169811320754717,0.227027027027027,114.726741760534,183.562786816854
BPS1-01867,7,83,2534.41802252816,951.188986232791,166.875260742595,1583.22903629537,150.187734668335,4EM.CD69+,SK,0.375308641975309,0.175438596491228,0.624691358024691,0.094861660079051,0.125102880658436,784.313725490196,1433.04130162703
BPS1-01867,7,83,2037.96412181894,763.454317897372,139.758030871923,1274.50980392157,110.554860241969,4EM.CD69+CD103+,SK,0.374616171954964,0.183060109289618,0.625383828045036,0.086743044189853,0.122824974411464,623.696287025449,1163.9549436796
BPS1-01712,7,60,171.015128261346,124.972593729445,37.272527954396,46.0425345319009,8.77000657750493,4EM.CD69-CD103+,SK,0.730769230769231,0.298245614035088,0.269230769230769,0.190476190476191,0.269230769230769,87.7000657750493,37.272527954396
BPS1-01712,7,60,1517.21113790835,846.305634729226,206.095154571366,670.905503179128,59.1975443981583,4EM.CD69+,SK,0.557803468208093,0.243523316062176,0.442196531791908,0.088235294117647,0.17485549132948,640.21048015786,611.707958780969
BPS1-01712,7,60,519.622889717167,335.452751589564,107.432580574435,184.170138127604,46.0425345319009,4EM.CD69-,SK,0.645569620253165,0.320261437908497,0.354430379746835,0.25,0.29535864978903,228.020171015128,138.127603595703
BPS1-01712,7,60,2036.83402762552,1221.22341591756,322.297741723306,815.610611707959,96.4700723525543,4EM,SK,0.59956942949408,0.263913824057451,0.40043057050592,0.118279569892473,0.205597416576964,898.925674194256,719.140539355405
BPS1-01867,7,83,3481.43512724239,1312.05673758865,277.430120984564,2169.37838965373,229.453483521068,4EM,SK,0.376872378669862,0.211446740858506,0.623127621330138,0.105769230769231,0.145596165368484,1034.62661660409,1939.92490613267
BPS1-01712,7,60,458.232843674633,210.480157860118,48.2350361762771,247.752685814514,21.9250164437623,4EM.CD69+CD103-,SK,0.45933014354067,0.229166666666667,0.54066985645933,0.088495575221239,0.15311004784689,162.245121683841,225.827669370752
BPS1-01867,7,83,561.118064246975,252.398831873175,60.4922820191907,308.719232373801,41.7188151856487,4EM.CD69-CD103+,SK,0.449814126394052,0.239669421487603,0.550185873605948,0.135135135135135,0.182156133828996,191.906549853984,267.000417188152
BPS1-01712,7,60,348.607761455821,210.480157860118,70.1600526200395,138.127603595703,37.272527954396,4EM.CD69-CD103-,SK,0.60377358490566,0.333333333333333,0.39622641509434,0.26984126984127,0.308176100628931,140.320105240079,100.855075641307
BPS1-01713,8,60,174.225663716814,63.6061946902655,11.0619469026549,110.619469026549,27.6548672566372,4EM.CD69-CD103+,SK,0.365079365079365,0.173913043478261,0.634920634920635,0.25,0.222222222222222,52.5442477876106,82.9646017699115
BPS1-02127,8,102,285.98971722365,141.388174807198,28.9203084832905,144.601542416452,22.4935732647815,4EM.CD69-CD103+,SK,0.49438202247191,0.204545454545454,0.50561797752809,0.155555555555556,0.179775280898876,112.467866323907,122.107969151671
BPS1-02123,8,102,140.417457305503,79.696394686907,37.9506641366224,60.7210626185958,7.59013282732448,4EM.CD69-CD103+,SK,0.567567567567568,0.476190476190476,0.432432432432432,0.125,0.324324324324324,41.7457305502846,53.1309297912713
BPS1-02127,8,102,706.94087403599,347.043701799486,67.4807197943445,359.897172236504,35.3470437017995,4EM.CD69+CD103-,SK,0.490909090909091,0.194444444444444,0.509090909090909,0.098214285714286,0.145454545454545,279.562982005141,324.550128534704
BPS1-01713,8,60,1128.3185840708,406.526548672566,94.0265486725664,721.79203539823,105.088495575221,4EM,SK,0.360294117647059,0.231292517006803,0.639705882352941,0.145593869731801,0.176470588235294,312.5,616.703539823009
BPS1-01713,8,60,268.252212389381,96.7920353982301,19.358407079646,171.46017699115,35.9513274336283,4EM.CD69-,SK,0.360824742268041,0.2,0.639175257731959,0.209677419354839,0.206185567010309,77.4336283185841,135.508849557522
BPS1-02123,8,102,846.299810246679,531.309297912713,151.80265654649,314.990512333966,41.7457305502846,4EM.CD69+CD103+,SK,0.62780269058296,0.285714285714286,0.37219730941704,0.132530120481928,0.228699551569507,379.506641366224,273.244781783681
BPS1-02123,8,102,314.990512333966,159.392789373814,68.3111954459203,155.597722960152,26.5654648956357,4EM.CD69-,SK,0.506024096385542,0.428571428571429,0.493975903614458,0.170731707317073,0.301204819277108,91.0815939278938,129.032258064516
BPS1-02127,8,102,562.339331619537,260.282776349614,73.9074550128535,302.056555269923,48.2005141388175,4EM.CD69-,SK,0.462857142857143,0.283950617283951,0.537142857142857,0.159574468085106,0.217142857142857,186.375321336761,253.856041131105
BPS1-01713,8,60,738.384955752212,259.955752212389,69.1371681415929,478.429203539823,52.5442477876106,4EM.CD69+CD103+,SK,0.352059925093633,0.265957446808511,0.647940074906367,0.109826589595376,0.164794007490637,190.818584070796,425.884955752212
BPS1-01713,8,60,860.066371681416,298.672566371681,74.6681415929204,561.393805309735,69.1371681415929,4EM.CD69+,SK,0.347266881028939,0.25,0.652733118971061,0.123152709359606,0.167202572347267,224.004424778761,492.256637168142
BPS1-02123,8,102,1157.49525616698,694.49715370019,197.343453510436,462.998102466793,75.9013282732448,4EM.CD69+,SK,0.6,0.284153005464481,0.4,0.163934426229508,0.236065573770492,497.153700189753,387.096774193548
BPS1-02127,8,102,2390.74550128535,1025.06426735219,170.308483290488,1365.68123393316,99.6143958868895,4EM.CD69+CD103+,SK,0.428763440860215,0.166144200626959,0.571236559139785,0.072941176470588,0.112903225806452,854.755784061697,1266.06683804627
BPS1-02127,8,102,3097.68637532134,1372.10796915167,237.789203084833,1725.57840616967,134.961439588689,4EM.CD69+,SK,0.442946058091286,0.173302107728337,0.557053941908714,0.078212290502793,0.120331950207469,1134.31876606684,1590.61696658098
BPS1-02123,8,102,311.195445920304,163.187855787476,45.5407969639469,148.007590132827,34.1555977229602,4EM.CD69+CD103-,SK,0.524390243902439,0.279069767441861,0.475609756097561,0.230769230769231,0.25609756097561,117.647058823529,113.851992409867
BPS1-02123,8,102,1472.48576850095,857.685009487666,265.654648956357,614.800759013283,102.46679316888,4EM,SK,0.582474226804124,0.309734513274336,0.417525773195876,0.166666666666667,0.25,592.030360531309,512.333965844402
BPS1-01713,8,60,94.0265486725664,33.1858407079646,8.29646017699115,60.8407079646018,8.29646017699115,4EM.CD69-CD103-,SK,0.352941176470588,0.25,0.647058823529412,0.136363636363636,0.176470588235294,24.8893805309735,52.5442477876106
BPS1-01713,8,60,121.681415929204,38.716814159292,5.53097345132743,82.9646017699115,16.5929203539823,4EM.CD69+CD103-,SK,0.318181818181818,0.142857142857143,0.681818181818182,0.2,0.181818181818182,33.1858407079646,66.3716814159292
BPS1-02123,8,102,174.573055028463,79.696394686907,30.3605313092979,94.876660341556,18.9753320683112,4EM.CD69-CD103-,SK,0.456521739130435,0.380952380952381,0.543478260869565,0.2,0.282608695652174,49.3358633776091,75.9013282732448
BPS1-02127,8,102,276.349614395887,118.894601542416,44.987146529563,157.45501285347,25.706940874036,4EM.CD69-CD103-,SK,0.430232558139535,0.378378378378378,0.569767441860465,0.163265306122449,0.255813953488372,73.9074550128535,131.748071979434
BPS1-02127,8,102,3660.02570694087,1632.39074550129,311.696658097686,2027.63496143959,183.161953727506,4EM,SK,0.446005267778753,0.190944881889764,0.553994732221247,0.090332805071315,0.135206321334504,1320.6940874036,1844.47300771208
BPS1-02238,9,79,510.144927536232,92.7536231884058,25.1207729468599,417.391304347826,48.3091787439614,4EM.CD69+CD103+,SK,0.181818181818182,0.270833333333333,0.818181818181818,0.115740740740741,0.143939393939394,67.6328502415459,369.082125603865
BPS1-02243,9,79,2710.386656558,1074.67778620167,223.654283548143,1635.70887035633,170.583775587566,4EM.CD69+CD103+,SK,0.396503496503496,0.208112874779541,0.603496503496504,0.104287369640788,0.145454545454546,851.023502653525,1465.12509476876
BPS1-02238,9,79,786.473429951691,226.086956521739,44.4444444444444,560.386473429952,96.6183574879227,4EM.CD69+CD103-,SK,0.287469287469287,0.196581196581197,0.712530712530713,0.172413793103448,0.179361179361179,181.642512077295,463.768115942029
BPS1-02243,9,79,866.186504927976,297.573919636088,77.710386656558,568.612585291888,77.710386656558,4EM.CD69+CD103-,SK,0.343544857768053,0.261146496815287,0.656455142231947,0.136666666666667,0.179431072210066,219.86353297953,490.90219863533
BPS1-02243,9,79,382.865807429871,168.68840030326,68.2335102350265,214.177407126611,37.9075056861258,4EM.CD69-CD103+,SK,0.440594059405941,0.404494382022472,0.559405940594059,0.176991150442478,0.277227722772277,100.454890068234,176.269901440485
BPS1-02238,9,79,104.347826086957,38.6473429951691,5.79710144927536,65.7004830917874,15.4589371980676,4EM.CD69-CD103-,SK,0.37037037037037,0.15,0.62962962962963,0.235294117647059,0.203703703703704,32.8502415458937,50.2415458937198
BPS1-02238,9,79,1296.61835748792,318.840579710145,69.5652173913043,977.777777777778,144.927536231884,4EM.CD69+,SK,0.245901639344262,0.218181818181818,0.754098360655738,0.148221343873518,0.165424739195231,249.275362318841,832.850241545894
BPS1-02243,9,79,3576.57316148597,1372.25170583776,301.364670204701,2204.32145564822,248.294162244124,4EM.CD69+,SK,0.383677795442501,0.219613259668508,0.616322204557499,0.112639724849527,0.153683094859565,1070.88703563306,1956.02729340409
BPS1-02238,9,79,1485.99033816425,396.135265700483,81.1594202898551,1089.85507246377,166.183574879227,4EM,SK,0.266579973992198,0.204878048780488,0.733420026007802,0.152482269503546,0.166449934980494,314.975845410628,923.671497584541
BPS1-02238,9,79,85.024154589372,21.256038647343,3.86473429951691,63.768115942029,7.72946859903382,4EM.CD69-CD103+,SK,0.25,0.181818181818182,0.75,0.121212121212121,0.136363636363636,17.3913043478261,56.0386473429952
BPS1-02243,9,79,411.296436694466,181.956027293404,62.5473843821077,229.340409401061,68.2335102350265,4EM.CD69-CD103-,SK,0.442396313364055,0.34375,0.557603686635945,0.297520661157025,0.317972350230415,119.408642911296,161.106899166035
BPS1-02243,9,79,794.162244124337,350.644427596664,130.780894617134,443.517816527673,106.141015921152,4EM.CD69-,SK,0.441527446300716,0.372972972972973,0.558472553699284,0.239316239316239,0.298329355608592,219.86353297953,337.37680060652
BPS1-02243,9,79,4370.73540561031,1753.22213798332,435.936315390447,2617.51326762699,350.644427596664,4EM,SK,0.40112749349523,0.248648648648649,0.59887250650477,0.133960897900072,0.179965307892454,1317.28582259287,2266.86884003033
BPS1-02238,9,79,189.371980676329,59.9033816425121,9.66183574879227,129.468599033816,23.1884057971014,4EM.CD69-,SK,0.316326530612245,0.161290322580645,0.683673469387755,0.17910447761194,0.173469387755102,50.2415458937198,106.280193236715
BPS1-01868,10,83,2565.85879873551,1462.06533192835,308.219178082192,1103.79346680717,121.18018967334,4EM.CD69+,SK,0.569815195071868,0.210810810810811,0.430184804928131,0.109785202863962,0.16735112936345,1153.84615384615,982.613277133825
BPS1-01868,10,83,500.526870389884,268.703898840885,100.105374077977,231.822971548999,36.8809272918862,4EM.CD69+CD103-,SK,0.536842105263158,0.372549019607843,0.463157894736842,0.159090909090909,0.273684210526316,168.598524762908,194.942044257113
BPS1-01868,10,83,395.152792413066,197.576396206533,34.2465753424658,197.576396206533,28.9778714436249,4EM.CD69-CD103-,SK,0.5,0.173333333333333,0.5,0.146666666666667,0.16,163.329820864067,168.598524762908
BPS1-01868,10,83,3469.44151738672,1912.53951527924,403.055848261328,1556.90200210748,200.210748155954,4EM,SK,0.55125284738041,0.210743801652892,0.44874715261959,0.128595600676819,0.173880030372058,1509.48366701791,1356.69125395153
BPS1-01868,10,83,508.429926238145,337.197049525817,86.9336143308746,171.232876712329,23.709167544784,4EM.CD69-CD103+,SK,0.663212435233161,0.2578125,0.336787564766839,0.138461538461538,0.217616580310881,250.263435194942,147.523709167545
BPS1-01868,10,83,2065.33192834563,1193.36143308746,208.113804004215,871.970495258167,84.2992623814542,4EM.CD69+CD103+,SK,0.57780612244898,0.17439293598234,0.42219387755102,0.096676737160121,0.141581632653061,985.247629083246,787.671232876712
BPS1-01868,10,83,903.582718651212,534.77344573235,121.18018967334,368.809272918862,52.6870389884089,4EM.CD69-,SK,0.591836734693878,0.226600985221675,0.408163265306122,0.142857142857143,0.192419825072886,413.59325605901,316.122233930453
BPS1-01866,14,64,564.900828521215,313.833793622897,85.3627918654281,251.067034898318,65.2774290735627,4EM.CD69-CD103+,SK,0.555555555555555,0.272,0.444444444444444,0.26,0.266666666666667,228.471001757469,185.789605824755
BPS1-01866,14,64,313.833793622897,128.044187798142,25.1067034898318,185.789605824755,55.2347476776299,4EM.CD69-CD103-,SK,0.408,0.196078431372549,0.592,0.297297297297297,0.256,102.93748430831,130.554858147125
BPS1-01866,14,64,3110.72056239016,1531.50891287974,283.705749435099,1579.21164951042,301.280441877981,4EM,SK,0.492332526230831,0.185245901639344,0.507667473769169,0.190779014308426,0.188054882970137,1247.80316344464,1277.93120763244
BPS1-01866,14,64,878.734622144113,441.877981421039,110.46949535526,436.856640723073,120.512176751193,4EM.CD69-,SK,0.502857142857143,0.25,0.497142857142857,0.275862068965517,0.262857142857143,331.40848606578,316.34446397188
BPS1-01866,14,64,399.196585488325,160.682902334923,30.1280441877981,238.513683153402,45.1920662816972,4EM.CD69+CD103-,SK,0.40251572327044,0.1875,0.59748427672956,0.189473684210526,0.188679245283019,130.554858147125,193.321616871705
BPS1-01866,14,64,1832.78935475772,1001.75746924429,158.17223198594,831.031885513432,120.512176751193,4EM.CD69+CD103+,SK,0.546575342465753,0.157894736842105,0.453424657534247,0.145015105740181,0.152054794520548,843.585237258348,710.51970876224
BPS1-01866,14,64,2231.98594024605,1162.44037157921,188.300276173738,1069.54556866683,165.70424303289,4EM.CD69+,SK,0.520809898762655,0.161987041036717,0.479190101237345,0.154929577464789,0.158605174353206,974.140095405473,903.841325633944
BPS1-02244,15,85,7000.61588996099,2925.47731471977,490.659002258263,4075.13857524122,560.459864504209,4EM,SK,0.417888563049853,0.167719298245614,0.582111436950147,0.137531486146096,0.150146627565982,2434.81831246151,3514.67871073701
BPS1-02239,15,85,366.272415108737,120.183136207554,22.8920259442961,246.089278901183,34.3380389164441,4EM.CD69-,SK,0.328125,0.190476190476191,0.671875,0.13953488372093,0.15625,97.2911102632583,211.751239984739
BPS1-02244,15,85,1188.66762471772,424.964073085609,117.019092588791,763.703551632108,156.025456785054,4EM.CD69-,SK,0.357512953367876,0.27536231884058,0.642487046632124,0.204301075268817,0.229706390328152,307.944980496818,607.678094847054
BPS1-02244,15,85,1059.33073290905,422.911106548963,71.8538287825908,636.41962636009,90.3305276123999,4EM.CD69+CD103-,SK,0.39922480620155,0.169902912621359,0.60077519379845,0.141935483870968,0.153100775193798,351.057277766372,546.08909874769
BPS1-02239,15,85,423.502479969477,194.582220526517,57.2300648607402,228.920259442961,30.5227012590614,4EM.CD69+CD103-,SK,0.45945945945946,0.294117647058824,0.540540540540541,0.133333333333333,0.207207207207207,137.352155665776,198.397558183899
BPS1-02239,15,85,2216.71117893934,1058.75619992369,236.550934757726,1157.95497901564,146.890499809233,4EM,SK,0.477624784853701,0.223423423423423,0.522375215146299,0.126853377265239,0.172977624784854,822.205265165967,1011.06447920641
BPS1-02239,15,85,202.212895841282,70.5837466615796,7.63067531476536,131.629149179702,15.2613506295307,4EM.CD69-CD103+,SK,0.349056603773585,0.108108108108108,0.650943396226415,0.115942028985507,0.113207547169811,62.9530713468142,116.367798550172
BPS1-02239,15,85,164.059519267455,49.5993895459748,15.2613506295307,114.46012972148,19.0766882869134,4EM.CD69-CD103-,SK,0.302325581395349,0.307692307692308,0.697674418604651,0.166666666666667,0.209302325581395,34.3380389164441,95.383441434567
BPS1-02239,15,85,1850.4387638306,940.48073254483,213.65890881343,909.958031285769,112.552460892789,4EM.CD69+,SK,0.508247422680412,0.227180527383367,0.491752577319588,0.123689727463312,0.176288659793814,726.8218237314,797.40557039298
BPS1-02244,15,85,5811.94826524328,2510.77807431739,373.639909669472,3301.17019092589,404.434407719154,4EM.CD69+,SK,0.432002825856588,0.148814390842191,0.567997174143412,0.122512437810945,0.133874955845991,2137.13816464792,2896.73578320673
BPS1-02239,15,85,1426.93628386112,745.898512018314,156.42884395269,681.037771842808,82.0297596337276,4EM.CD69+CD103+,SK,0.522727272727273,0.209718670076726,0.477272727272727,0.120448179271709,0.167112299465241,589.469668065624,599.008012209081
BPS1-02244,15,85,4752.61753233422,2087.86696776843,301.786080886882,2664.7505645658,314.103880106754,4EM.CD69+CD103+,SK,0.439308855291577,0.144542772861357,0.560691144708423,0.117873651771957,0.129589632829374,1786.08088688154,2350.64668445904
BPS1-02244,15,85,611.784027920345,252.514884007391,57.4830630260727,359.269143912954,73.9067953192363,4EM.CD69-CD103+,SK,0.412751677852349,0.227642276422764,0.587248322147651,0.205714285714286,0.214765100671141,195.031820981318,285.362348593718
BPS1-02244,15,85,576.883596797372,172.449189078218,59.5360295627181,404.434407719154,82.1186614658181,4EM.CD69-CD103-,SK,0.298932384341637,0.345238095238095,0.701067615658363,0.203045685279188,0.245551601423488,112.9131595155,322.315746253336
BPS1-02245,22,92,3933.18485523385,1968.81959910913,202.672605790646,1964.36525612472,209.354120267261,4EM.CD69+CD103+,SK,0.500566251415629,0.102941176470588,0.499433748584371,0.106575963718821,0.10475651189128,1766.14699331849,1755.01113585746
BPS1-02245,22,92,6149.22048997773,2741.64810690423,334.075723830735,3407.5723830735,492.204899777283,4EM,SK,0.445852951829047,0.121852152721365,0.554147048170953,0.144444444444444,0.134371604491126,2407.5723830735,2915.36748329621
BPS1-02240,22,92,1550.74116305587,672.748004561003,65.5644241733181,877.993158494869,116.875712656785,4EM,SK,0.433823529411765,0.097457627118644,0.566176470588235,0.133116883116883,0.117647058823529,607.183580387685,761.117445838084
BPS1-02240,22,92,946.408209806157,458.950969213227,42.7594070695553,487.45724059293,51.3112884834664,4EM.CD69+CD103+,SK,0.484939759036145,0.093167701863354,0.515060240963855,0.105263157894737,0.099397590361446,416.191562143672,436.145952109464
BPS1-02245,22,92,485.523385300668,184.855233853007,42.3162583518931,300.668151447661,62.3608017817372,4EM.CD69-CD103-,SK,0.380733944954128,0.228915662650602,0.619266055045872,0.207407407407407,0.215596330275229,142.538975501114,238.307349665924
BPS1-02240,22,92,136.830102622577,34.2075256556442,2.85062713797035,102.622576966933,25.6556442417332,4EM.CD69-CD103-,SK,0.25,0.083333333333333,0.75,0.25,0.208333333333333,31.3568985176739,76.9669327251995
BPS1-02245,22,92,4962.13808463252,2320.71269487751,262.806236080178,2641.42538975501,329.621380846325,4EM.CD69+,SK,0.467684021543986,0.113243761996161,0.532315978456014,0.124789207419899,0.119389587073609,2057.90645879733,2311.80400890869
BPS1-02240,22,92,1242.87343215507,592.930444697834,57.0125427594071,649.942987457241,82.6681870011403,4EM.CD69+,SK,0.477064220183486,0.096153846153846,0.522935779816514,0.12719298245614,0.112385321100917,535.917901938426,567.2748004561
BPS1-02240,22,92,307.867730900798,96.921322690992,8.55188141391106,210.946408209806,34.2075256556442,4EM.CD69-,SK,0.314814814814815,0.088235294117647,0.685185185185185,0.162162162162162,0.138888888888889,88.369441277081,176.738882554162
BPS1-02245,22,92,1187.08240534521,536.748329621381,80.1781737193764,650.334075723831,153.674832962138,4EM.CD69-,SK,0.452157598499062,0.149377593360996,0.547842401500938,0.236301369863014,0.196998123827392,456.570155902005,496.659242761693
