MouseID,Age_at_SK1,Days_post_treatment,mT+,mT-,mT+.Ki67+,mT-.Ki67+,population,organ,Qall,mT+frac,mT+.Ki67+frac,mT-frac,mT-.Ki67+frac,Ki67+frac,mT+.Ki67-,mT-.Ki67-
BPS1-00911,89,2.0,1762.3663932388765,2547.8498632861047,0.0,0.0,4EM,SK,4310.216256524981,0.40888119953863905,0.0,0.591118800461361,0.0,0.0,0.0,0.0
BPS1-00909,89,2.0,785.8546168958743,1805.0098231827114,0.0,0.0,4EM,SK,2590.8644400785856,0.30331753554502366,0.0,0.6966824644549764,0.0,0.0,0.0,0.0
BPS1-00909,89,2.0,289.78388998035365,456.77799607072694,0.0,0.0,4EM.CD69+CD103-,SK,746.5618860510806,0.3881578947368421,0.0,0.6118421052631579,0.0,0.0,0.0,0.0
BPS1-00911,89,2.0,718.3693760874969,969.4258016405668,0.0,0.0,4EM.CD69+CD103-,SK,1687.7951777280637,0.4256259204712813,0.0,0.5743740795287187,0.0,0.0,0.0,0.0
BPS1-00911,89,2.0,9.942828734775043,27.34277902063137,0.0,0.0,4EM.CD69-CD103+,SK,37.28560775540641,0.26666666666666666,0.0,0.7333333333333334,0.0,0.0,0.0,0.0
BPS1-00909,89,2.0,2.4557956777996073,49.115913555992144,0.0,0.0,4EM.CD69-CD103+,SK,51.57170923379175,0.04761904761904762,0.0,0.9523809523809524,0.0,0.0,0.0,0.0
BPS1-00911,89,2.0,17.399950285856328,96.94258016405666,0.0,0.0,4EM.CD69-CD103-,SK,114.342530449913,0.15217391304347827,0.0,0.8478260869565216,0.0,0.0,0.0,0.0
BPS1-00909,89,2.0,12.278978388998036,115.42239685658153,0.0,0.0,4EM.CD69-,SK,127.70137524557957,0.09615384615384616,0.0,0.9038461538461539,0.0,0.0,0.0,0.0
BPS1-00701,35,8.0,14.201183431952662,11.83431952662722,0.0,0.0,4EM.CD69-CD103-,SK,26.035502958579883,0.5454545454545454,0.0,0.4545454545454546,0.0,0.0,0.0,0.0
BPS1-00701,35,8.0,21.301775147928993,28.40236686390533,0.0,0.0,4EM.CD69-,SK,49.70414201183432,0.42857142857142855,0.0,0.5714285714285715,0.0,0.0,0.0,0.0
BPS1-00701,35,8.0,111.24260355029585,33.136094674556205,0.0,0.0,4EM.CD69+,SK,144.37869822485206,0.7704918032786886,0.0,0.22950819672131142,0.0,0.0,0.0,0.0
BPS1-00701,35,8.0,7.100591715976331,16.568047337278106,0.0,0.0,4EM.CD69-CD103+,SK,23.668639053254438,0.3,0.0,0.7,0.0,0.0,0.0,0.0
BPS1-00701,35,8.0,68.63905325443787,21.301775147928993,0.0,0.0,4EM.CD69+CD103+,SK,89.94082840236686,0.7631578947368421,0.0,0.23684210526315788,0.0,0.0,0.0,0.0
BPS1-00701,35,8.0,132.54437869822485,61.53846153846155,0.0,0.0,4EM,SK,194.0828402366864,0.6829268292682926,0.0,0.3170731707317074,0.0,0.0,0.0,0.0
BPS1-00701,35,8.0,42.603550295857985,11.834319526627219,0.0,0.0,4EM.CD69+CD103-,SK,54.437869822485204,0.782608695652174,0.0,0.2173913043478261,0.0,0.0,0.0,0.0
BPS1-02854,58,10.0,2.882675122513693,5.765350245027387,0.0,0.0,4EM.CD69-CD103-,SK,8.648025367541079,0.3333333333333333,0.0,0.6666666666666667,0.0,0.0,0.0,0.0
BPS1-02854,58,10.0,60.536177572787544,17.296050735082154,0.0,0.0,4EM,SK,77.8322283078697,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
BPS1-02854,58,10.0,49.00547708273278,11.53070049005477,0.0,0.0,4EM.CD69+,SK,60.53617757278755,0.8095238095238095,0.0,0.19047619047619044,0.0,0.0,0.0,0.0
BPS1-02854,58,10.0,11.530700490054771,5.765350245027387,0.0,0.0,4EM.CD69-,SK,17.296050735082158,0.6666666666666666,0.0,0.33333333333333337,0.0,0.0,0.0,0.0
BPS1-02854,58,10.0,23.061400980109543,2.8826751225136924,0.0,0.0,4EM.CD69+CD103+,SK,25.944076102623235,0.888888888888889,0.0,0.11111111111111109,0.0,0.0,0.0,0.0
BPS1-02854,58,10.0,8.648025367541079,0.0,0.0,0.0,4EM.CD69-CD103+,SK,8.648025367541079,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BPS1-02854,58,10.0,25.944076102623235,8.64802536754108,0.0,0.0,4EM.CD69+CD103-,SK,34.592101470164316,0.75,0.0,0.25000000000000006,0.0,0.0,0.0,0.0
BPS1-00706,39,12.0,134.92475350285417,243.90243902439022,0.0,0.0,4EM.CD69-,SK,378.8271925272444,0.35616438356164387,0.0,0.6438356164383562,0.0,0.0,0.0,0.0
BPS1-00706,39,12.0,3585.8847950181635,1416.709911779969,0.0,0.0,4EM.CD69+,SK,5002.594706798132,0.716804979253112,0.0,0.28319502074688796,0.0,0.0,0.0,0.0
BPS1-00706,39,12.0,3720.809548521017,1660.6123508043593,0.0,0.0,4EM,SK,5381.421899325376,0.6914175506268081,0.0,0.3085824493731919,0.0,0.0,0.0,0.0
BPS1-00706,39,12.0,2350.804359107421,1126.102750389206,0.0,0.0,4EM.CD69+CD103+,SK,3476.907109496627,0.6761194029850747,0.0,0.32388059701492533,0.0,0.0,0.0,0.0
BPS1-00706,39,12.0,88.22003113648158,103.78827192527244,0.0,0.0,4EM.CD69-CD103-,SK,192.00830306175402,0.4594594594594595,0.0,0.5405405405405406,0.0,0.0,0.0,0.0
BPS1-00706,39,12.0,46.7047223663726,140.1141670991178,0.0,0.0,4EM.CD69-CD103+,SK,186.8188894654904,0.25,0.0,0.75,0.0,0.0,0.0,0.0
BPS1-00706,39,12.0,1235.0804359107422,290.6071613907627,0.0,0.0,4EM.CD69+CD103-,SK,1525.6875973015049,0.8095238095238096,0.0,0.1904761904761904,0.0,0.0,0.0,0.0
BPS1-00646,57,13.0,148.3679525222552,67.82534972445953,0.0,0.0,4EM.CD69-CD103-,SK,216.19330224671472,0.6862745098039216,0.0,0.3137254901960785,0.0,0.0,0.0,0.0
BPS1-02174,95,13.0,157.76699029126215,97.08737864077668,0.0,0.0,4EM.CD69-CD103-,SK,254.85436893203882,0.6190476190476191,0.0,0.3809523809523809,0.0,0.0,0.0,0.0
BPS1-00648,57,13.0,92.00968523002422,38.74092009685231,0.0,0.0,4EM.CD69-CD103-,SK,130.75060532687652,0.7037037037037037,0.0,0.29629629629629634,0.0,0.0,0.0,0.0
BPS1-00646,57,13.0,186.51971174226367,67.82534972445953,0.0,0.0,4EM.CD69-CD103+,SK,254.3450614667232,0.7333333333333333,0.0,0.2666666666666667,0.0,0.0,0.0,0.0
BPS1-00648,57,13.0,745.7627118644068,140.4358353510895,0.0,0.0,4EM.CD69+CD103-,SK,886.1985472154963,0.8415300546448088,0.0,0.15846994535519118,0.0,0.0,0.0,0.0
BPS1-00648,57,13.0,1854.721549636804,426.15012106537506,0.0,0.0,4EM.CD69+CD103+,SK,2280.871670702179,0.8131634819532909,0.0,0.18683651804670903,0.0,0.0,0.0,0.0
BPS1-00646,57,13.0,2861.381941500636,398.47392963119955,0.0,0.0,4EM.CD69+CD103+,SK,3259.8558711318356,0.8777633289986997,0.0,0.12223667100130035,0.0,0.0,0.0,0.0
BPS1-02174,95,13.0,1383.495145631068,655.3398058252426,0.0,0.0,4EM.CD69+CD103+,SK,2038.8349514563106,0.6785714285714286,0.0,0.3214285714285714,0.0,0.0,0.0,0.0
BPS1-02177,95,13.0,3540.0907715582453,1608.6737266767523,0.0,0.0,4EM.CD69+CD103+,SK,5148.7644982349975,0.6875612144955926,0.0,0.3124387855044074,0.0,0.0,0.0,0.0
BPS1-02177,95,13.0,590.0151285930408,363.08623298033285,0.0,0.0,4EM.CD69-CD103-,SK,953.1013615733737,0.6190476190476191,0.0,0.380952380952381,0.0,0.0,0.0,0.0
BPS1-00646,57,13.0,974.9894022891056,194.9978804578211,0.0,0.0,4EM.CD69+CD103-,SK,1169.9872827469267,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
BPS1-02174,95,13.0,1680.8252427184466,843.4466019417473,0.0,0.0,4EM.CD69+,SK,2524.271844660194,0.6658653846153847,0.0,0.3341346153846153,0.0,0.0,0.0,0.0
BPS1-00648,57,13.0,2600.4842615012108,566.5859564164643,0.0,0.0,4EM.CD69+,SK,3167.070217917675,0.8211009174311928,0.0,0.17889908256880718,0.0,0.0,0.0,0.0
BPS1-02174,95,13.0,103.15533980582525,91.01941747572816,0.0,0.0,4EM.CD69-CD103+,SK,194.1747572815534,0.53125,0.0,0.46875,0.0,0.0,0.0,0.0
BPS1-02177,95,13.0,292.4861321230459,403.4291477559253,0.0,0.0,4EM.CD69-CD103+,SK,695.9152798789712,0.4202898550724638,0.0,0.5797101449275363,0.0,0.0,0.0,0.0
BPS1-00648,57,13.0,150.12106537530266,77.48184019370461,0.0,0.0,4EM.CD69-,SK,227.60290556900728,0.6595744680851063,0.0,0.34042553191489366,0.0,0.0,0.0,0.0
BPS1-00648,57,13.0,2750.605326876513,644.0677966101698,0.0,0.0,4EM,SK,3394.673123486683,0.8102710413694721,0.0,0.1897289586305279,0.0,0.0,0.0,0.0
BPS1-00646,57,13.0,4171.25900805426,729.1225095379395,0.0,0.0,4EM,SK,4900.3815175922,0.8512110726643599,0.0,0.1487889273356401,0.0,0.0,0.0,0.0
BPS1-02174,95,13.0,1941.7475728155339,1031.5533980582525,0.0,0.0,4EM,SK,2973.3009708737864,0.6530612244897959,0.0,0.3469387755102041,0.0,0.0,0.0,0.0
BPS1-02177,95,13.0,5476.550680786687,2677.7609682299544,0.0,0.0,4EM,SK,8154.311649016641,0.6716141001855288,0.0,0.32838589981447125,0.0,0.0,0.0,0.0
BPS1-02174,95,13.0,297.33009708737865,188.10679611650482,0.0,0.0,4EM.CD69+CD103-,SK,485.43689320388347,0.6125,0.0,0.38749999999999996,0.0,0.0,0.0,0.0
BPS1-02174,95,13.0,260.9223300970874,188.10679611650482,0.0,0.0,4EM.CD69-,SK,449.02912621359224,0.5810810810810811,0.0,0.41891891891891886,0.0,0.0,0.0,0.0
BPS1-00646,57,13.0,334.8876642645189,135.650699448919,0.0,0.0,4EM.CD69-,SK,470.5383637134379,0.7117117117117118,0.0,0.28828828828828823,0.0,0.0,0.0,0.0
BPS1-02177,95,13.0,4594.0494200706,1911.2455874936968,0.0,0.0,4EM.CD69+,SK,6505.295007564297,0.7062015503875968,0.0,0.29379844961240315,0.0,0.0,0.0,0.0
BPS1-00648,57,13.0,58.11138014527845,38.7409200968523,0.0,0.0,4EM.CD69-CD103+,SK,96.85230024213075,0.6,0.0,0.39999999999999997,0.0,0.0,0.0,0.0
BPS1-00646,57,13.0,3836.3713437897413,593.4718100890213,0.0,0.0,4EM.CD69+,SK,4429.843153878763,0.8660287081339711,0.0,0.13397129186602882,0.0,0.0,0.0,0.0
BPS1-02177,95,13.0,882.5012607160867,766.5153807362582,0.0,0.0,4EM.CD69-,SK,1649.0166414523449,0.5351681957186544,0.0,0.4648318042813456,0.0,0.0,0.0,0.0
BPS1-02177,95,13.0,1053.958648512355,302.5718608169441,0.0,0.0,4EM.CD69+CD103-,SK,1356.530509329299,0.7769516728624535,0.0,0.2230483271375465,0.0,0.0,0.0,0.0
BPS1-02175,97,15.0,81.66491043203372,55.32139093782929,0.0,0.0,4EM.CD69-CD103-,SK,136.986301369863,0.5961538461538461,0.0,0.40384615384615385,0.0,0.0,0.0,0.0
BPS1-02176,97,15.0,18.665422305179654,9.332711152589827,0.0,0.0,4EM.CD69-CD103-,SK,27.99813345776948,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
BPS1-00709,42,15.0,607.8147612156296,506.5123010130245,0.0,0.0,4EM.CD69-CD103-,SK,1114.327062228654,0.5454545454545455,0.0,0.4545454545454545,0.0,0.0,0.0,0.0
BPS1-00709,42,15.0,1311.1432706222865,587.5542691751086,0.0,0.0,4EM.CD69+CD103-,SK,1898.6975397973952,0.6905487804878049,0.0,0.3094512195121952,0.0,0.0,0.0,0.0
BPS1-00709,42,15.0,382.05499276411,425.4703328509406,0.0,0.0,4EM.CD69-CD103+,SK,807.5253256150506,0.4731182795698925,0.0,0.5268817204301075,0.0,0.0,0.0,0.0
BPS1-02176,97,15.0,9.332711152589827,30.33131124591694,0.0,0.0,4EM.CD69-CD103+,SK,39.664022398506766,0.23529411764705882,0.0,0.7647058823529412,0.0,0.0,0.0,0.0
BPS1-02175,97,15.0,34.24657534246575,42.149631190727085,0.0,0.0,4EM.CD69-CD103+,SK,76.39620653319284,0.44827586206896547,0.0,0.5517241379310345,0.0,0.0,0.0,0.0
BPS1-02176,97,15.0,174.98833411105926,34.99766682221187,0.0,0.0,4EM.CD69+CD103-,SK,209.98600093327113,0.8333333333333333,0.0,0.16666666666666674,0.0,0.0,0.0,0.0
BPS1-02175,97,15.0,305.58482613277135,50.05268703898838,0.0,0.0,4EM.CD69+CD103-,SK,355.63751317175974,0.8592592592592593,0.0,0.14074074074074067,0.0,0.0,0.0,0.0
BPS1-02175,97,15.0,482.086406743941,108.00842992623814,0.0,0.0,4EM.CD69+CD103+,SK,590.0948366701791,0.8169642857142857,0.0,0.18303571428571427,0.0,0.0,0.0,0.0
BPS1-02176,97,15.0,513.2991133924405,151.65655622958468,0.0,0.0,4EM.CD69+,SK,664.9556696220252,0.7719298245614036,0.0,0.22807017543859648,0.0,0.0,0.0,0.0
BPS1-02175,97,15.0,115.91148577449948,97.47102212855637,0.0,0.0,4EM.CD69-,SK,213.38250790305585,0.54320987654321,0.0,0.4567901234567901,0.0,0.0,0.0,0.0
BPS1-02176,97,15.0,338.31077928138126,116.65888940737284,0.0,0.0,4EM.CD69+CD103+,SK,454.9696686887541,0.7435897435897436,0.0,0.2564102564102564,0.0,0.0,0.0,0.0
BPS1-00709,42,15.0,1435.6005788712012,966.7149059334299,0.0,0.0,4EM.CD69+CD103+,SK,2402.315484804631,0.5975903614457831,0.0,0.4024096385542169,0.0,0.0,0.0,0.0
BPS1-02176,97,15.0,27.99813345776948,39.66402239850676,0.0,0.0,4EM.CD69-,SK,67.66215585627624,0.41379310344827586,0.0,0.5862068965517241,0.0,0.0,0.0,0.0
BPS1-00709,42,15.0,989.8697539797396,931.9826338639651,0.0,0.0,4EM.CD69-,SK,1921.8523878437047,0.5150602409638555,0.0,0.4849397590361445,0.0,0.0,0.0,0.0
BPS1-00709,42,15.0,2746.7438494934877,1554.2691751085385,0.0,0.0,4EM.CD69+,SK,4301.013024602026,0.6386271870794078,0.0,0.3613728129205922,0.0,0.0,0.0,0.0
BPS1-02175,97,15.0,787.6712328767123,158.06111696522657,0.0,0.0,4EM.CD69+,SK,945.7323498419389,0.8328690807799443,0.0,0.1671309192200557,0.0,0.0,0.0,0.0
BPS1-02175,97,15.0,911.4857744994731,247.62908324552154,0.0,0.0,4EM,SK,1159.1148577449947,0.7863636363636364,0.0,0.2136363636363636,0.0,0.0,0.0,0.0
BPS1-02176,97,15.0,538.9640690620625,193.65375641623893,0.0,0.0,4EM,SK,732.6178254783015,0.7356687898089171,0.0,0.2643312101910828,0.0,0.0,0.0,0.0
BPS1-00709,42,15.0,3736.613603473227,2486.2518089725036,0.0,0.0,4EM,SK,6222.865412445731,0.6004651162790697,0.0,0.3995348837209302,0.0,0.0,0.0,0.0
BPS1-00754,125,17.0,4374.257895986701,2476.846354785087,0.0,0.0,4EM,SK,6851.104250771788,0.6384748700173309,0.0,0.361525129982669,0.0,0.0,0.0,0.0
BPS1-02853,65,17.0,563.3802816901408,438.18466353677627,0.0,0.0,4EM,SK,1001.5649452269171,0.5625,0.0,0.43750000000000006,0.0,0.0,0.0,0.0
BPS1-02853,65,17.0,21.90923317683881,37.55868544600939,0.0,0.0,4EM.CD69-CD103+,SK,59.4679186228482,0.3684210526315789,0.0,0.631578947368421,0.0,0.0,0.0,0.0
BPS1-00754,125,17.0,4148.658275943956,1564.948943243885,0.0,0.0,4EM.CD69+,SK,5713.607219187841,0.7261014131338321,0.0,0.2738985868661679,0.0,0.0,0.0,0.0
BPS1-02853,65,17.0,65.72769953051643,184.66353677621282,0.0,0.0,4EM.CD69-,SK,250.39123630672927,0.2625,0.0,0.7374999999999999,0.0,0.0,0.0,0.0
BPS1-00752,125,17.0,327.7511961722488,1177.0334928229663,0.0,0.0,4EM.CD69-,SK,1504.7846889952152,0.21780604133545312,0.0,0.7821939586645468,0.0,0.0,0.0,0.0
BPS1-00754,125,17.0,334.8373308002849,802.659700783662,0.0,0.0,4EM.CD69-,SK,1137.4970315839469,0.2943632567849686,0.0,0.7056367432150313,0.0,0.0,0.0,0.0
BPS1-00752,125,17.0,4466.507177033493,3720.0956937799047,0.0,0.0,4EM,SK,8186.602870813397,0.5455873758036236,0.0,0.4544126241963764,0.0,0.0,0.0,0.0
BPS1-00752,125,17.0,4165.071770334928,2516.7464114832537,0.0,0.0,4EM.CD69+,SK,6681.818181818182,0.623344074471894,0.0,0.376655925528106,0.0,0.0,0.0,0.0
BPS1-00752,125,17.0,177.0334928229665,727.2727272727273,0.0,0.0,4EM.CD69-CD103+,SK,904.3062200956938,0.19576719576719576,0.0,0.8042328042328042,0.0,0.0,0.0,0.0
BPS1-00754,125,17.0,1184.991688435051,337.21206364284035,0.0,0.0,4EM.CD69+CD103-,SK,1522.2037520778913,0.7784711388455537,0.0,0.22152886115444628,0.0,0.0,0.0,0.0
BPS1-00752,125,17.0,956.9377990430622,306.22009569377985,0.0,0.0,4EM.CD69+CD103-,SK,1263.157894736842,0.7575757575757576,0.0,0.24242424242424238,0.0,0.0,0.0,0.0
BPS1-02853,65,17.0,291.0798122065728,140.84507042253517,0.0,0.0,4EM.CD69+CD103-,SK,431.92488262910797,0.673913043478261,0.0,0.326086956521739,0.0,0.0,0.0,0.0
BPS1-00754,125,17.0,170.9807646639753,441.70030871526956,0.0,0.0,4EM.CD69-CD103+,SK,612.6810733792448,0.27906976744186046,0.0,0.7209302325581396,0.0,0.0,0.0,0.0
BPS1-00754,125,17.0,2963.666587508905,1227.7368796010446,0.0,0.0,4EM.CD69+CD103+,SK,4191.40346710995,0.7070821529745043,0.0,0.2929178470254957,0.0,0.0,0.0,0.0
BPS1-00752,125,17.0,3208.133971291866,2210.5263157894733,0.0,0.0,4EM.CD69+CD103+,SK,5418.660287081339,0.5920529801324503,0.0,0.4079470198675496,0.0,0.0,0.0,0.0
BPS1-02853,65,17.0,206.57276995305165,112.67605633802816,0.0,0.0,4EM.CD69+CD103+,SK,319.2488262910798,0.6470588235294118,0.0,0.3529411764705882,0.0,0.0,0.0,0.0
BPS1-02853,65,17.0,43.81846635367762,147.10485133020345,0.0,0.0,4EM.CD69-CD103-,SK,190.92331768388107,0.22950819672131148,0.0,0.7704918032786885,0.0,0.0,0.0,0.0
BPS1-00752,125,17.0,150.7177033492823,449.7607655502393,0.0,0.0,4EM.CD69-CD103-,SK,600.4784688995215,0.250996015936255,0.0,0.7490039840637451,0.0,0.0,0.0,0.0
BPS1-00754,125,17.0,163.85656613630965,360.9593920683923,0.0,0.0,4EM.CD69-CD103-,SK,524.8159582047019,0.31221719457013575,0.0,0.6877828054298643,0.0,0.0,0.0,0.0
BPS1-02853,65,17.0,497.65258215962444,253.52112676056333,0.0,0.0,4EM.CD69+,SK,751.1737089201878,0.6625000000000001,0.0,0.33749999999999997,0.0,0.0,0.0,0.0
BPS1-02690,84,18.0,457.4468085106383,185.1063829787234,0.0,0.0,4EM.CD69+CD103+,SK,642.5531914893617,0.7119205298013245,0.0,0.28807947019867547,0.0,0.0,0.0,0.0
BPS1-02691,84,18.0,424.61538461538464,75.89743589743586,0.0,0.0,4EM.CD69+CD103+,SK,500.5128205128205,0.848360655737705,0.0,0.151639344262295,0.0,0.0,0.0,0.0
BPS1-02690,84,18.0,68.08510638297872,231.91489361702128,0.0,0.0,4EM.CD69-,SK,300.0,0.22695035460992907,0.0,0.7730496453900709,0.0,0.0,0.0,0.0
BPS1-02691,84,18.0,65.64102564102564,266.6666666666667,0.0,0.0,4EM.CD69-,SK,332.3076923076923,0.19753086419753083,0.0,0.8024691358024691,0.0,0.0,0.0,0.0
BPS1-02691,84,18.0,1952.820512820513,654.3589743589744,0.0,0.0,4EM,SK,2607.1794871794873,0.7490165224232888,0.0,0.25098347757671124,0.0,0.0,0.0,0.0
BPS1-02690,84,18.0,1082.9787234042553,323.4042553191489,0.0,0.0,4EM.CD69+,SK,1406.3829787234042,0.7700453857791225,0.0,0.22995461422087743,0.0,0.0,0.0,0.0
BPS1-02691,84,18.0,1889.230769230769,385.64102564102586,0.0,0.0,4EM.CD69+,SK,2274.871794871795,0.8304779080252479,0.0,0.16952209197475213,0.0,0.0,0.0,0.0
BPS1-02690,84,18.0,31.914893617021278,85.1063829787234,0.0,0.0,4EM.CD69-CD103+,SK,117.02127659574468,0.27272727272727276,0.0,0.7272727272727273,0.0,0.0,0.0,0.0
BPS1-02691,84,18.0,26.666666666666668,53.33333333333333,0.0,0.0,4EM.CD69-CD103+,SK,80.0,0.33333333333333337,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
BPS1-02690,84,18.0,36.170212765957444,146.80851063829786,0.0,0.0,4EM.CD69-CD103-,SK,182.9787234042553,0.19767441860465115,0.0,0.8023255813953488,0.0,0.0,0.0,0.0
BPS1-02691,84,18.0,38.97435897435897,213.33333333333334,0.0,0.0,4EM.CD69-CD103-,SK,252.30769230769232,0.15447154471544713,0.0,0.8455284552845529,0.0,0.0,0.0,0.0
BPS1-02690,84,18.0,625.531914893617,138.29787234042556,0.0,0.0,4EM.CD69+CD103-,SK,763.8297872340426,0.8189415041782729,0.0,0.18105849582172706,0.0,0.0,0.0,0.0
BPS1-02691,84,18.0,1464.6153846153845,309.74358974358984,0.0,0.0,4EM.CD69+CD103-,SK,1774.3589743589744,0.8254335260115606,0.0,0.17456647398843936,0.0,0.0,0.0,0.0
BPS1-02690,84,18.0,1151.063829787234,555.3191489361702,0.0,0.0,4EM,SK,1706.3829787234042,0.6745635910224439,0.0,0.3254364089775561,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,20639.73063973064,9175.084175084176,0.0,0.0,4EM,SK,29814.814814814814,0.6922642574816488,0.0,0.30773574251835123,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,10639.73063973064,4848.484848484848,0.0,0.0,4EM.CD69+CD103+,SK,15488.215488215488,0.6869565217391305,0.0,0.31304347826086953,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,9898.9898989899,4023.5690235690236,0.0,0.0,4EM.CD69+CD103-,SK,13922.558922558923,0.7110036275695284,0.0,0.2889963724304716,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,16.835016835016834,50.505050505050505,0.0,0.0,4EM.CD69-CD103+,SK,67.34006734006734,0.25,0.0,0.75,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,20538.72053872054,8872.053872053872,0.0,0.0,4EM.CD69+,SK,29410.77441077441,0.6983400114481969,0.0,0.3016599885518031,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,101.01010101010101,303.030303030303,0.0,0.0,4EM.CD69-,SK,404.04040404040404,0.25,0.0,0.7499999999999999,0.0,0.0,0.0,0.0
BPS1-00705,46,19.0,84.17508417508418,252.52525252525254,0.0,0.0,4EM.CD69-CD103-,SK,336.7003367003367,0.25,0.0,0.75,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,5983.050847457627,2186.4406779661012,0.0,0.0,4EM.CD69+CD103+,SK,8169.4915254237285,0.7323651452282158,0.0,0.26763485477178417,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,0.0,98.17671809256662,0.0,0.0,4EM.CD69-CD103-,SK,98.17671809256662,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,16.949152542372882,50.847457627118644,0.0,0.0,4EM.CD69-CD103-,SK,67.79661016949153,0.25,0.0,0.75,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,8246.844319775597,3660.5890603085554,0.0,0.0,4EM,SK,11907.433380084152,0.6925795053003534,0.0,0.3074204946996466,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,11033.898305084746,3983.0508474576272,0.0,0.0,4EM,SK,15016.949152542373,0.7347629796839729,0.0,0.2652370203160271,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,16.949152542372882,50.847457627118644,0.0,0.0,4EM.CD69-,SK,67.79661016949153,0.25,0.0,0.75,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,5652.173913043478,2552.594670406732,0.0,0.0,4EM.CD69+CD103+,SK,8204.76858345021,0.6888888888888889,0.0,0.3111111111111111,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,11016.949152542373,3932.203389830509,0.0,0.0,4EM.CD69+,SK,14949.152542372882,0.7369614512471655,0.0,0.2630385487528345,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,14.025245441795231,168.30294530154276,0.0,0.0,4EM.CD69-,SK,182.32819074333798,0.07692307692307693,0.0,0.9230769230769231,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,2580.6451612903224,939.6914446002806,0.0,0.0,4EM.CD69+CD103-,SK,3520.336605890603,0.7330677290836654,0.0,0.2669322709163347,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,8232.8190743338,3492.286115007013,0.0,0.0,4EM.CD69+,SK,11725.105189340813,0.7021531100478469,0.0,0.29784688995215314,0.0,0.0,0.0,0.0
BPS1-00745,62,20.0,14.025245441795231,70.12622720897615,0.0,0.0,4EM.CD69-CD103+,SK,84.15147265077138,0.16666666666666669,0.0,0.8333333333333333,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,0.0,0.0,0.0,0.0,4EM.CD69-CD103+,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPS1-00746,62,20.0,5033.8983050847455,1745.7627118644068,0.0,0.0,4EM.CD69+CD103-,SK,6779.661016949152,0.7424999999999999,0.0,0.2575,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,177.77777777777777,80.55555555555554,0.0,0.0,4EM.CD69+CD103-,SK,258.3333333333333,0.6881720430107527,0.0,0.3118279569892473,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,239.41068139963167,61.387354205033745,0.0,0.0,4EM.CD69+CD103-,SK,300.7980356046654,0.7959183673469388,0.0,0.20408163265306117,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,363.8888888888889,169.44444444444434,0.0,0.0,4EM.CD69+,SK,533.3333333333333,0.6822916666666669,0.0,0.3177083333333332,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,570.902394106814,205.6476365868631,0.0,0.0,4EM.CD69+,SK,776.5500306936771,0.7351778656126482,0.0,0.26482213438735175,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,55.55555555555556,69.44444444444444,0.0,0.0,4EM.CD69-CD103-,SK,125.0,0.4444444444444445,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,52.179251074278696,73.66482504604052,0.0,0.0,4EM.CD69-CD103-,SK,125.84407612031922,0.4146341463414634,0.0,0.5853658536585367,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,75.0,86.11111111111111,0.0,0.0,4EM.CD69-,SK,161.11111111111111,0.46551724137931033,0.0,0.5344827586206896,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,186.11111111111111,88.88888888888889,0.0,0.0,4EM.CD69+CD103+,SK,275.0,0.6767676767676768,0.0,0.3232323232323232,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,635.3591160220994,297.7286678944138,0.0,0.0,4EM,SK,933.0877839165132,0.680921052631579,0.0,0.3190789473684211,0.0,0.0,0.0,0.0
